season,game_id,game_date,home_team,away_team,home_score,away_score,label,actual_outcome,is_playoff,elo_diff
2024,692816,2024-10-12,CLB,NE,4,0,1,home,1,133.46107794738668
2024,692969,2024-10-13,VAN,LAFC,1,2,0,away,1,-121.58215125891343
2024,693085,2024-10-19,MTL,NYC,2,0,1,home,1,-115.20176927885109
2024,693087,2024-10-19,CHI,NSH,0,3,0,away,1,8.020404015609074
2024,693088,2024-10-19,DC,CLT,0,3,0,away,1,-67.54678531009768
2024,693089,2024-10-19,MIA,NE,6,2,1,home,1,-16.874507698679054
2024,693083,2024-10-19,ORL,ATL,1,2,0,away,1,80.39809490420976
2024,693084,2024-10-19,PHI,CIN,1,2,0,away,1,144.37492620247417
2024,693086,2024-10-19,RBNY,CLB,2,3,0,away,1,-93.07755095563016
2024,693093,2024-10-19,ATX,COL,3,2,1,home,1,6.851244596739434
2024,693094,2024-10-19,DAL,SKC,2,1,1,home,1,-48.58672499795648
2024,693095,2024-10-19,HOU,LA,2,1,1,home,1,31.902619665214615
2024,693092,2024-10-19,LAFC,SJ,3,1,1,home,1,135.73174637751913
2024,693091,2024-10-19,MIN,STL,4,1,1,home,1,74.0367939708317
2024,693090,2024-10-19,RSL,VAN,2,1,1,home,1,17.037608143565194
2024,693096,2024-10-19,SEA,POR,1,1,0,away,1,63.927275273179475
2024,722597,2024-10-22,MTL,ATL,2,2,0,away,1,24.429080361382375
2024,722598,2024-10-23,VAN,POR,5,0,1,home,1,-3.9772006542693816
2024,722573,2024-10-25,MIA,ATL,2,1,1,home,1,-26.207290968669213
2024,722585,2024-10-26,LA,COL,5,0,1,home,1,-37.59552255141011
2024,722582,2024-10-27,ORL,CLT,2,0,1,home,1,-16.464428282266226
2024,722588,2024-10-27,LAFC,VAN,2,1,1,home,1,142.74383402770695
2024,722579,2024-10-28,CIN,NYC,1,0,1,home,1,-172.63692945862044
2024,722594,2024-10-28,SEA,HOU,0,0,1,home,1,28.10996525343603
2024,722576,2024-10-29,CLB,RBNY,0,1,0,away,1,111.75105058068311
2024,722591,2024-10-29,RSL,MIN,0,0,0,away,1,-42.91245643746197
2024,722583,2024-11-01,CLT,ORL,0,0,1,home,1,-0.47797712778742607
2024,722586,2024-11-01,COL,LA,1,4,0,away,1,19.45548417359919
2024,722580,2024-11-02,NYC,CIN,3,1,1,home,1,146.89474674387452
2024,722574,2024-11-02,ATL,MIA,2,1,1,home,1,8.7149359347452
2024,722592,2024-11-02,MIN,RSL,1,1,1,home,1,64.46858912243624
2024,722577,2024-11-03,RBNY,CLB,2,2,1,home,1,-82.14893744395613
2024,722595,2024-11-03,HOU,SEA,1,1,0,away,1,-42.60777866069998
2024,722589,2024-11-03,VAN,LAFC,3,0,1,home,1,-151.8285872150011
2024,722590,2024-11-08,LAFC,VAN,1,0,1,home,1,127.20336157021416
2024,722581,2024-11-09,CIN,NYC,0,0,0,away,1,-155.81282048188064
2024,722584,2024-11-09,ORL,CLT,1,1,1,home,1,-15.572585446299172
2024,722575,2024-11-09,MIA,ATL,2,3,0,away,1,-24.259708368960446
2024,723376,2024-11-23,NYC,RBNY,0,2,0,away,1,55.71034608032437
2024,723377,2024-11-23,LAFC,SEA,1,2,0,away,1,89.3688016539279
2024,723378,2024-11-24,ORL,ATL,1,0,1,home,1,38.14759260244091
2024,723379,2024-11-24,LA,MIN,6,2,1,home,1,-104.2965422007419
2024,723756,2024-11-30,ORL,RBNY,0,1,0,away,1,-5.848647385875665
2024,723757,2024-11-30,LA,SEA,1,0,1,home,1,-74.06187451671781
2024,723938,2024-12-07,LA,RBNY,2,1,1,home,1,-78.29828220593868
